"CubeId";"amarbma"
"PublishingDate";"2023-03-21 09:00"

"Date";"D0";"Value"
"1978-06";"T2";"8565"
"1978-06";"S2";"12731.7921598"
"1978-06";"RS";
"1978-06";"E";"2995777"
"1978-07";"K";"3557"
"1978-07";"T0";"7627"
"1978-07";"S0";"10009.8392374"
"1978-07";"T1";"0.25459171"
"1978-07";"S1";"0.33413165"
"1978-07";"T2";"8305"
"1978-07";"S2";"12936.48689507"
"1978-07";"RS";
"1978-07";"E";"2995777"
"1978-08";"K";"4850"
"1978-08";"T0";"7840"
"1978-08";"S0";"10253.85354311"
"1978-08";"T1";"0.26170172"
"1978-08";"S1";"0.34227693"
"1978-08";"T2";"8650"
"1978-08";"S2";"13169.01626622"
"1978-08";"RS";
"1978-08";"E";"2995777"
"1978-09";"K";"7091"
"1978-09";"T0";"8090"
"1978-09";"S0";"10541.12675072"
"1978-09";"T1";"0.2700468"
"1978-09";"S1";"0.3518662"
"1978-09";"T2";"7994"
"1978-09";"S2";"13370.88396484"
"1978-09";"RS";
"1978-09";"E";"2995777"
"1978-10";"K";"12538"
"1978-10";"T0";"9265"
"1978-10";"S0";"10838.64265861"
"1978-10";"T1";"0.30926868"
"1978-10";"S1";"0.36179738"
"1978-10";"T2";"9062"
"1978-10";"S2";"13476.70790319"
"1978-10";"RS";
"1978-10";"E";"2995777"
"1978-11";"K";"16387"
"1978-11";"T0";"11336"
"1978-11";"S0";"11084.90068032"
"1978-11";"T1";"0.37839933"
"1978-11";"S1";"0.37001755"
"1978-11";"T2";"8731"
"1978-11";"S2";"13440.43288029"
"1978-11";"RS";
"1978-11";"E";"2995777"
"1978-12";"K";"16810"
"1978-12";"T0";"12997"
"1978-12";"S0";"11233.32580086"
"1978-12";"T1";"0.43384404"
"1978-12";"S1";"0.37497203"
"1978-12";"T2";"7840"
"1978-12";"S2";"13238.14631887"
"1978-12";"RS";
"1978-12";"E";"2995777"
"1979-01";"K";"19518"
"1979-01";"T0";"17153"
"1979-01";"S0";"11278.37820123"
"1979-01";"T1";"0.57257266"
"1979-01";"S1";"0.37647589"
"1979-01";"T2";"8027"
"1979-01";"S2";"12922.58360122"
"1979-01";"RS";
"1979-01";"E";"2995777"
"1979-02";"K";"19296"
"1979-02";"T0";"14239"
"1979-02";"S0";"11260.28597936"
"1979-02";"T1";"0.4753024"
"1979-02";"S1";"0.37587197"
"1979-02";"T2";"8149"
"1979-02";"S2";"12678.90069703"
"1979-02";"RS";
"1979-02";"E";"2995777"
"1979-03";"K";"20909"
"1979-03";"T0";"12060"
"1979-03";"S0";"11222.06115978"
"1979-03";"T1";"0.40256668"
"1979-03";"S1";"0.37459601"
"1979-03";"T2";"8363"
"1979-03";"S2";"12605.9450307"
"1979-03";"RS";
"1979-03";"E";"2995777"
"1979-04";"K";"17647"
"1979-04";"T0";"11144"
"1979-04";"S0";"11199.3612764"
"1979-04";"T1";"0.37199031"
"1979-04";"S1";"0.37383828"
"1979-04";"T2";"8175"
"1979-04";"S2";"12663.54586956"
"1979-04";"RS";
"1979-04";"E";"2995777"
"1979-05";"K";"14848"
"1979-05";"T0";"10557"
"1979-05";"S0";"11175.24149575"
"1979-05";"T1";"0.35239606"
"1979-05";"S1";"0.37303316"
"1979-05";"T2";"8832"
"1979-05";"S2";"12770.84473615"
"1979-05";"RS";
"1979-05";"E";"2995777"
"1979-06";"K";"10784"
"1979-06";"T0";"9326"
"1979-06";"S0";"11068.32334181"
"1979-06";"T1";"0.31130488"
"1979-06";"S1";"0.36946419"
"1979-06";"T2";"8342"
"1979-06";"S2";"12937.67387378"
"1979-06";"RS";
"1979-06";"E";"2995777"
"1979-07";"K";"6089"
"1979-07";"T0";"8557"
"1979-07";"S0";"10786.22006642"
"1979-07";"T1";"0.28563541"
"1979-07";"S1";"0.3600475"
"1979-07";"T2";"8360"
"1979-07";"S2";"13198.61716715"
"1979-07";"RS";
"1979-07";"E";"2995777"
"1979-08";"K";"7016"
"1979-08";"T0";"8115"
"1979-08";"S0";"10306.32815679"
"1979-08";"T1";"0.27088131"
"1979-08";"S1";"0.34402855"
"1979-08";"T2";"8765"
"1979-08";"S2";"13578.01506654"
"1979-08";"RS";
"1979-08";"E";"2995777"
"1979-09";"K";"7425"
"1979-09";"T0";"7704"
"1979-09";"S0";"9664.83346319"
"1979-09";"T1";"0.257162"
"1979-09";"S1";"0.32261525"
"1979-09";"T2";"9738"
"1979-09";"S2";"14035.37822529"
"1979-09";"RS";
"1979-09";"E";"2995777"
"1979-10";"K";"7552"
"1979-10";"T0";"7801"
"1979-10";"S0";"8952.64673231"
"1979-10";"T1";"0.26039989"
"1979-10";"S1";"0.29884223"
"1979-10";"T2";"10661"
"1979-10";"S2";"14506.69267562"
"1979-10";"RS";
"1979-10";"E";"2995777"
"1979-11";"K";"7728"
"1979-11";"T0";"8434"
"1979-11";"S0";"8264.53557328"
"1979-11";"T1";"0.28152963"
"1979-11";"S1";"0.27587286"
"1979-11";"T2";"9904"
"1979-11";"S2";"14905.94268049"
"1979-11";"RS";
"1979-11";"E";"2995777"
"1979-12";"K";"4407"
"1979-12";"T0";"8903"
"1979-12";"S0";"7692.00223549"
"1979-12";"T1";"0.297185"
"1979-12";"S1";"0.25676151"
"1979-12";"T2";"9731"
"1979-12";"S2";"15261.38822613"
"1979-12";"RS";
"1979-12";"E";"2995777"
"1980-01";"K";"5433"
"1980-01";"T0";"11371"
"1980-01";"S0";"7262.15340302"
"1980-01";"T1";"0.37956764"
"1980-01";"S1";"0.24241302"
"1980-01";"T2";"10436"
"1980-01";"S2";"15543.19307616"
"1980-01";"RS";
"1980-01";"E";"2995777"
"1980-02";"K";"4184"
"1980-02";"T0";"8644"
"1980-02";"S0";"6959.14524203"
"1980-02";"T1";"0.2885395"
"1980-02";"S1";"0.23229851"
"1980-02";"T2";"11113"
"1980-02";"S2";"15760.91262784"
"1980-02";"RS";
"1980-02";"E";"2995777"
"1980-03";"K";"2597"
"1980-03";"T0";"7211"
"1980-03";"S0";"6715.60596672"
"1980-03";"T1";"0.2407055"
"1980-03";"S1";"0.22416909"
"1980-03";"T2";"11533"
"1980-03";"S2";"16038.74500474"
"1980-03";"RS";
"1980-03";"E";"2995777"
"1980-04";"K";"2216"
"1980-04";"T0";"6443"
"1980-04";"S0";"6484.44324973"
"1980-04";"T1";"0.21506941"
"1980-04";"S1";"0.2164528"
"1980-04";"T2";"11393"
"1980-04";"S2";"16469.54988527"
"1980-04";"RS";
"1980-04";"E";"2995777"
"1980-05";"K";"1456"
"1980-05";"T0";"5705"
"1980-05";"S0";"6261.89930617"
"1980-05";"T1";"0.19043474"
"1980-05";"S1";"0.20902421"
"1980-05";"T2";"12264"
"1980-05";"S2";"16955.78318664"
"1980-05";"RS";
"1980-05";"E";"2995777"
"1980-06";"K";"1596"
"1980-06";"T0";"5031"
"1980-06";"S0";"6067.47128658"
"1980-06";"T1";"0.1679364"
"1980-06";"S1";"0.20253414"
"1980-06";"T2";"13243"
"1980-06";"S2";"17302.55239901"
"1980-06";"RS";
"1980-06";"E";"2995777"
"1980-07";"K";"1155"
"1980-07";"T0";"4714"
"1980-07";"S0";"5907.38484132"
"1980-07";"T1";"0.15735484"
"1980-07";"S1";"0.19719041"
"1980-07";"T2";"11980"
"1980-07";"S2";"17450.00583501"
"1980-07";"RS";
"1980-07";"E";"2995777"
"1980-08";"K";"676"
"1980-08";"T0";"4683"
"1980-08";"S0";"5763.3310507"
"1980-08";"T1";"0.15632005"
"1980-08";"S1";"0.19238184"
"1980-08";"T2";"12205"
"1980-08";"S2";"17516.78032267"
"1980-08";"RS";
"1980-08";"E";"2995777"
"1980-09";"K";"950"
"1980-09";"T0";"4635"
"1980-09";"S0";"5627.18774896"
"1980-09";"T1";"0.15471779"
"1980-09";"S1";"0.18783734"
"1980-09";"T2";"12710"
"1980-09";"S2";"17675.5430489"
"1980-09";"RS";
"1980-09";"E";"2995777"
"1980-10";"K";"1655"
"1980-10";"T0";"4800"
"1980-10";"S0";"5507.94925902"
"1980-10";"T1";"0.16022554"
"1980-10";"S1";"0.18385712"
"1980-10";"T2";"12312"
"1980-10";"S2";"18073.56300532"
"1980-10";"RS";
"1980-10";"E";"2995777"
"1980-11";"K";"1637"
"1980-11";"T0";"5542"
"1980-11";"S0";"5432.54163135"
"1980-11";"T1";"0.18499374"
"1980-11";"S1";"0.18133999"
"1980-11";"T2";"14644"
"1980-11";"S2";"18537.73168509"
"1980-11";"RS";
"1980-11";"E";"2995777"
"1980-12";"K";"1981"
"1980-12";"T0";"6285"
"1980-12";"S0";"5392.54688916"
"1980-12";"T1";"0.20979532"
"1980-12";"S1";"0.18000495"
"1980-12";"T2";"13912"
"1980-12";"S2";"18763.25750654"
"1980-12";"RS";
"1980-12";"E";"2995777"
"1981-01";"K";"3550"
"1981-01";"T0";"8815"
"1981-01";"S0";"5351.48726477"
"1981-01";"T1";"0.28511877"
"1981-01";"S1";"0.1730924"
"1981-01";"T2";"14064"
"1981-01";"S2";"18700.67732608"
"1981-01";"RS";
"1981-01";"E";"3091694"
"1981-02";"K";"3605"
"1981-02";"T0";"6525"
"1981-02";"S0";"5269.69971355"
"1981-02";"T1";"0.21104935"
"1981-02";"S1";"0.170447"
"1981-02";"T2";"13335"
"1981-02";"S2";"18459.27502773"
"1981-02";"RS";
"1981-02";"E";"3091694"
"1981-03";"K";"2685"
"1981-03";"T0";"5315"
"1981-03";"S0";"5153.95777359"
"1981-03";"T1";"0.17191223"
"1981-03";"S1";"0.16670336"
"1981-03";"T2";"13281"
"1981-03";"S2";"18202.84072436"
"1981-03";"RS";
"1981-03";"E";"3091694"
"1981-04";"K";"2217"
"1981-04";"T0";"5017"
"1981-04";"S0";"5062.39994247"
"1981-04";"T1";"0.1622735"
"1981-04";"S1";"0.16374195"
"1981-04";"T2";"13135"
"1981-04";"S2";"17937.3590884"
"1981-04";"RS";
"1981-04";"E";"3091694"
"1981-05";"K";"2456"
"1981-05";"T0";"4687"
"1981-05";"S0";"5051.24380046"
"1981-05";"T1";"0.15159974"
"1981-05";"S1";"0.1633811"
"1981-05";"T2";"12983"
"1981-05";"S2";"17605.66857888"
"1981-05";"RS";
"1981-05";"E";"3091694"
"1981-06";"K";"2480"
"1981-06";"T0";"4470"
"1981-06";"S0";"5138.79188246"
"1981-06";"T1";"0.14458093"
"1981-06";"S1";"0.16621282"
"1981-06";"T2";"12636"
"1981-06";"S2";"17157.10210497"
"1981-06";"RS";
"1981-06";"E";"3091694"
"1981-07";"K";"1338"
"1981-07";"T0";"4326"
"1981-07";"S0";"5327.56701689"
"1981-07";"T1";"0.13992329"
"1981-07";"S1";"0.1723187"
"1981-07";"T2";"11115"
"1981-07";"S2";"16592.74118063"
"1981-07";"RS";
"1981-07";"E";"3091694"
"1981-08";"K";"1551"
"1981-08";"T0";"4644"
"1981-08";"S0";"5601.21742163"
"1981-08";"T1";"0.15020891"
"1981-08";"S1";"0.18116985"
"1981-08";"T2";"11204"
"1981-08";"S2";"16074.49946649"
"1981-08";"RS";
"1981-08";"E";"3091694"
"1981-09";"K";"4460"
"1981-09";"T0";"4921"
"1981-09";"S0";"5961.4853806"
"1981-09";"T1";"0.1591684"
"1981-09";"S1";"0.19282262"
"1981-09";"T2";"11148"
"1981-09";"S2";"15687.07499895"
"1981-09";"RS";
"1981-09";"E";"3091694"
"1981-10";"K";"11610"
"1981-10";"T0";"5712"
"1981-10";"S0";"6417.43073969"
"1981-10";"T1";"0.18475308"
"1981-10";"S1";"0.20757005"
"1981-10";"T2";"10562"
"1981-10";"S2";"15313.27246406"
"1981-10";"RS";
"1981-10";"E";"3091694"
"1981-11";"K";"15312"
"1981-11";"T0";"7092"
"1981-11";"S0";"6922.84639426"
"1981-11";"T1";"0.22938881"
"1981-11";"S1";"0.22391758"
"1981-11";"T2";"10129"
"1981-11";"S2";"14866.0384898"
"1981-11";"RS";
"1981-11";"E";"3091694"
"1981-12";"K";"17187"
"1981-12";"T0";"9149"
"1981-12";"S0";"7415.32639958"
"1981-12";"T1";"0.29592191"
"1981-12";"S1";"0.23984671"
"1981-12";"T2";"8917"
"1981-12";"S2";"14304.79917893"
"1981-12";"RS";
"1981-12";"E";"3091694"
"1982-01";"K";"22277"
"1982-01";"T0";"11725"
"1982-01";"S0";"7875.89618072"
"1982-01";"T1";"0.37924193"
"1982-01";"S1";"0.25474372"
"1982-01";"T2";"8392"
"1982-01";"S2";"13680.62633203"
"1982-01";"RS";
"1982-01";"E";"3091694"
"1982-02";"K";"24151"
"1982-02";"T0";"9692"
"1982-02";"S0";"8379.5502759"
"1982-02";"T1";"0.3134851"
"1982-02";"S1";"0.27103427"
"1982-02";"T2";"8795"
"1982-02";"S2";"13012.14496497"
"1982-02";"RS";
"1982-02";"E";"3091694"
"1982-03";"K";"24822"
"1982-03";"T0";"9445"
"1982-03";"S0";"9027.41919127"
"1982-03";"T1";"0.30549595"
"1982-03";"S1";"0.29198941"
"1982-03";"T2";"8008"
"1982-03";"S2";"12323.50944464"
"1982-03";"RS";
"1982-03";"E";"3091694"
"1982-04";"K";"27767"
"1982-04";"T0";"9775"
"1982-04";"S0";"9848.90575906"
"1982-04";"T1";"0.31616971"
"1982-04";"S1";"0.31856017"
"1982-04";"T2";"7344"
"1982-04";"S2";"11652.01714261"
"1982-04";"RS";
"1982-04";"E";"3091694"
"1982-05";"K";"31876"
"1982-05";"T0";"10501"
"1982-05";"S0";"10832.44444351"
"1982-05";"T1";"0.33965198"
"1982-05";"S1";"0.35037246"
"1982-05";"T2";"6716"
"1982-05";"S2";"11027.97964425"
"1982-05";"RS";
"1982-05";"E";"3091694"
"1982-06";"K";"34349"
"1982-06";"T0";"10593"
"1982-06";"S0";"11932.01192803"
"1982-06";"T1";"0.3426277"
"1982-06";"S1";"0.38593767"
"1982-06";"T2";"6299"
"1982-06";"S2";"10496.35315103"
"1982-06";"RS";
"1982-06";"E";"3091694"
"1982-07";"K";"26567"
"1982-07";"T0";"10819"
"1982-07";"S0";"13159.02372737"
"1982-07";"T1";"0.34993761"
"1982-07";"S1";"0.42562504"
"1982-07";"T2";"5726"
"1982-07";"S2";"10098.26384076"
"1982-07";"RS";
"1982-07";"E";"3091694"
"1982-08";"K";"28509"
"1982-08";"T0";"12337"
"1982-08";"S0";"14601.93489342"
"1982-08";"T1";"0.3990369"
"1982-08";"S1";"0.47229561"
"1982-08";"T2";"5643"
"1982-08";"S2";"9783.46552325"
"1982-08";"RS";
"1982-08";"E";"3091694"
"1982-09";"K";"39982"
"1982-09";"T0";"13638"
"1982-09";"S0";"16245.98463616"
"1982-09";"T1";"0.44111739"
"1982-09";"S1";"0.52547195"
"1982-09";"T2";"5403"
"1982-09";"S2";"9534.06548505"
"1982-09";"RS";
"1982-09";"E";"3091694"
"1982-10";"K";"51479"
"1982-10";"T0";"16185"
"1982-10";"S0";"17978.61206028"
"1982-10";"T1";"0.52349941"
"1982-10";"S1";"0.58151331"
"1982-10";"T2";"5228"
"1982-10";"S2";"9343.53638627"
"1982-10";"RS";
"1982-10";"E";"3091694"
"1982-11";"K";"65565"
"1982-11";"T0";"20349"
"1982-11";"S0";"19735.23655206"
"1982-11";"T1";"0.65818286"
"1982-11";"S1";"0.63833085"
"1982-11";"T2";"4327"
"1982-11";"S2";"9245.21835684"
"1982-11";"RS";
"1982-11";"E";"3091694"
"1982-12";"K";"61983"
"1982-12";"T0";"23579"
"1982-12";"S0";"21486.29105087"
"1982-12";"T1";"0.76265633"
"1982-12";"S1";"0.69496823"
"1982-12";"T2";"4343"
"1982-12";"S2";"9252.83463863"
"1982-12";"RS";
"1982-12";"E";"3091694"
"1983-01";"K";"68545"
"1983-01";"T0";"27864"
"1983-01";"S0";"23179.78382048"
"1983-01";"T1";"0.90125349"
"1983-01";"S1";"0.74974379"
"1983-01";"T2";"5209"
"1983-01";"S2";"9317.84089431"
"1983-01";"RS";
"1983-01";"E";"3091694"
"1983-02";"K";"68807"
"1983-02";"T0";"27828"
"1983-02";"S0";"24783.06753471"
"1983-02";"T1";"0.90008908"
"1983-02";"S1";"0.80160157"
"1983-02";"T2";"5677"
"1983-02";"S2";"9357.36631797"
"1983-02";"RS";
"1983-02";"E";"3091694"
"1983-03";"K";"66156"
"1983-03";"T0";"25868"
"1983-03";"S0";"26302.67394408"
"1983-03";"T1";"0.83669341"
"1983-03";"S1";"0.85075282"
"1983-03";"T2";"5614"
"1983-03";"S2";"9318.61718232"
"1983-03";"RS";
"1983-03";"E";"3091694"
"1983-04";"K";"60462"
"1983-04";"T0";"25922"
"1983-04";"S0";"27615.89037162"
"1983-04";"T1";"0.83844003"
"1983-04";"S1";"0.89322845"
"1983-04";"T2";"5069"
"1983-04";"S2";"9212.95549325"
"1983-04";"RS";
"1983-04";"E";"3091694"
"1983-05";"K";"54736"
"1983-05";"T0";"26355"
"1983-05";"S0";"28583.85576527"
"1983-05";"T1";"0.85244529"
"1983-05";"S1";"0.92453703"
"1983-05";"T2";"4918"
"1983-05";"S2";"9102.62967586"
"1983-05";"RS";
"1983-05";"E";"3091694"
"1983-06";"K";"47560"
"1983-06";"T0";"25109"
"1983-06";"S0";"29243.97500826"
"1983-06";"T1";"0.81214376"
"1983-06";"S1";"0.9458884"
"1983-06";"T2";"5033"
"1983-06";"S2";"9067.33675924"
"1983-06";"RS";
"1983-06";"E";"3091694"
"1983-07";"K";"34167"
"1983-07";"T0";"23436"
"1983-07";"S0";"29655.20098979"
"1983-07";"T1";"0.75803103"
"1983-07";"S1";"0.9591894"
"1983-07";"T2";"4991"
"1983-07";"S2";"9131.85159297"
"1983-07";"RS";
"1983-07";"E";"3091694"
"1983-08";"K";"32749"
"1983-08";"T0";"23858"
"1983-08";"S0";"29907.96080513"
"1983-08";"T1";"0.77168051"
"1983-08";"S1";"0.96736484"
"1983-08";"T2";"5062"
"1983-08";"S2";"9223.6086153"
"1983-08";"RS";
"1983-08";"E";"3091694"
"1983-09";"K";"39259"
"1983-09";"T0";"24478"
"1983-09";"S0";"30075.61170204"
"1983-09";"T1";"0.79173424"
"1983-09";"S1";"0.97278747"
"1983-09";"T2";"5380"
"1983-09";"S2";"9256.02687858"
"1983-09";"RS";
"1983-09";"E";"3091694"
"1983-10";"K";"40327"
"1983-10";"T0";"25389"
"1983-10";"S0";"30186.68679617"
"1983-10";"T1";"0.82120029"
"1983-10";"S1";"0.97638016"
"1983-10";"T2";"5175"
"1983-10";"S2";"9203.31213921"
"1983-10";"RS";
"1983-10";"E";"3091694"
"1983-11";"K";"39420"
"1983-11";"T0";"28967"
"1983-11";"S0";"30265.62689141"
"1983-11";"T1";"0.93692972"
"1983-11";"S1";"0.97893345"
"1983-11";"T2";"4638"
"1983-11";"S2";"9157.65954498"
"1983-11";"RS";
"1983-11";"E";"3091694"
"1983-12";"K";"34975"
"1983-12";"T0";"30380"
"1983-12";"S0";"30533.23720875"
"1983-12";"T1";"0.98263282"
"1983-12";"S1";"0.98758924"
"1983-12";"T2";"4246"
"1983-12";"S2";"9224.56963"
"1983-12";"RS";
"1983-12";"E";"3091694"
"1984-01";"K";"24758"
"1984-01";"T0";"36805"
"1984-01";"S0";"31314.56989479"
"1984-01";"T1";"1.1904477"
"1984-01";"S1";"1.01286123"
"1984-01";"T2";"5152"
"1984-01";"S2";"9436.50451392"
"1984-01";"RS";
"1984-01";"E";"3091694"
"1984-02";"K";"23482"
"1984-02";"T0";"36980"
"1984-02";"S0";"32598.8762789"
"1984-02";"T1";"1.19610802"
"1984-02";"S1";"1.05440177"
"1984-02";"T2";"6253"
"1984-02";"S2";"9774.67370483"
"1984-02";"RS";
"1984-02";"E";"3091694"
"1984-03";"K";"20942"
"1984-03";"T0";"36336"
"1984-03";"S0";"34124.02703223"
"1984-03";"T1";"1.17527802"
"1984-03";"S1";"1.10373236"
"1984-03";"T2";"6651"
"1984-03";"S2";"10126.5703336"
"1984-03";"RS";
"1984-03";"E";"3091694"
"1984-04";"K";"16252"
"1984-04";"T0";"36599"
"1984-04";"S0";"35617.4358698"
"1984-04";"T1";"1.18378468"
"1984-04";"S1";"1.15203626"
"1984-04";"T2";"6761"
"1984-04";"S2";"10398.74329757"
"1984-04";"RS";
"1984-04";"E";"3091694"
"1984-05";"K";"13944"
"1984-05";"T0";"35565"
"1984-05";"S0";"36804.91723791"
"1984-05";"T1";"1.15034023"
"1984-05";"S1";"1.19044502"
"1984-05";"T2";"7192"
"1984-05";"S2";"10585.39956505"
"1984-05";"RS";
"1984-05";"E";"3091694"
"1984-06";"K";"12006"
"1984-06";"T0";"34499"
"1984-06";"S0";"37533.48237448"
"1984-06";"T1";"1.11586075"
"1984-06";"S1";"1.21401026"
"1984-06";"T2";"7282"
"1984-06";"S2";"10710.87989223"
"1984-06";"RS";
"1984-06";"E";"3091694"
"1984-07";"K";"2370"
"1984-07";"T0";"33454"
"1984-07";"S0";"37762.22806644"
"1984-07";"T1";"1.08206051"
"1984-07";"S1";"1.22140898"
"1984-07";"T2";"7217"
"1984-07";"S2";"10803.13549114"
"1984-07";"RS";
"1984-07";"E";"3091694"
"1984-08";"K";"2198"
"1984-08";"T0";"32886"
"1984-08";"S0";"37572.37993924"
"1984-08";"T1";"1.06368871"
"1984-08";"S1";"1.21526839"
"1984-08";"T2";"7475"
"1984-08";"S2";"10878.778451"
"1984-08";"RS";
"1984-08";"E";"3091694"
"1984-09";"K";"3591"
"1984-09";"T0";"32234"
"1984-09";"S0";"37071.30474491"
"1984-09";"T1";"1.04259995"
"1984-09";"S1";"1.19906125"
"1984-09";"T2";"7640"
"1984-09";"S2";"10944.32475155"
"1984-09";"RS";
"1984-09";"E";"3091694"
"1984-10";"K";"5396"
"1984-10";"T0";"33055"
"1984-10";"S0";"36431.73442461"
"1984-10";"T1";"1.06915497"
"1984-10";"S1";"1.17837452"
"1984-10";"T2";"7039"
"1984-10";"S2";"11021.17981728"
"1984-10";"RS";
"1984-10";"E";"3091694"
"1984-11";"K";"6166"
"1984-11";"T0";"35979"
"1984-11";"S0";"35756.12689938"
"1984-11";"T1";"1.16373095"
"1984-11";"S1";"1.15652218"
"1984-11";"T2";"7207"
"1984-11";"S2";"11090.00734173"
"1984-11";"RS";
"1984-11";"E";"3091694"
"1984-12";"K";"3665"
"1984-12";"T0";"37824"
"1984-12";"S0";"35001.93967258"
"1984-12";"T1";"1.22340697"
"1984-12";"S1";"1.1321282"
"1984-12";"T2";"6297"
"1984-12";"S2";"11171.73717568"
"1984-12";"RS";
"1984-12";"E";"3091694"
"1985-01";"K";"4437"
"1985-01";"T0";"39873"
"1985-01";"S0";"34184.99814971"
"1985-01";"T1";"1.28968132"
"1985-01";"S1";"1.10570445"
"1985-01";"T2";"7116"
"1985-01";"S2";"11259.21152515"
"1985-01";"RS";
"1985-01";"E";"3091694"
"1985-02";"K";"5230"
"1985-02";"T0";"37546"
"1985-02";"S0";"33372.9874723"
"1985-02";"T1";"1.21441514"
"1985-02";"S1";"1.07944019"
"1985-02";"T2";"7439"
"1985-02";"S2";"11333.44868925"
"1985-02";"RS";
"1985-02";"E";"3091694"
"1985-03";"K";"3928"
"1985-03";"T0";"34537"
"1985-03";"S0";"32551.6993107"
"1985-03";"T1";"1.11708985"
"1985-03";"S1";"1.05287584"
"1985-03";"T2";"8084"
"1985-03";"S2";"11424.14679618"
"1985-03";"RS";
"1985-03";"E";"3091694"
"1985-04";"K";"2340"
"1985-04";"T0";"32691"
"1985-04";"S0";"31716.8099687"
"1985-04";"T1";"1.05738149"
"1985-04";"S1";"1.02587158"
"1985-04";"T2";"7933"
"1985-04";"S2";"11580.57850642"
"1985-04";"RS";
"1985-04";"E";"3091694"
"1985-05";"K";"1372"
"1985-05";"T0";"30082"
"1985-05";"S0";"30922.98647978"
"1985-05";"T1";"0.97299409"
"1985-05";"S1";"1.00019557"
"1985-05";"T2";"8256"
"1985-05";"S2";"11819.56365336"
"1985-05";"RS";
"1985-05";"E";"3091694"
"1985-06";"K";"1338"
"1985-06";"T0";"27434"
"1985-06";"S0";"30218.8830433"
"1985-06";"T1";"0.88734525"
"1985-06";"S1";"0.97742154"
"1985-06";"T2";"8956"
"1985-06";"S2";"12118.94881075"
"1985-06";"RS";
"1985-06";"E";"3091694"
"1985-07";"K";"574"
"1985-07";"T0";"26782"
"1985-07";"S0";"29626.46122729"
"1985-07";"T1";"0.86625649"
"1985-07";"S1";"0.95825982"
"1985-07";"T2";"9078"
"1985-07";"S2";"12408.20109696"
"1985-07";"RS";
"1985-07";"E";"3091694"
"1985-08";"K";"500"
"1985-08";"T0";"26038"
"1985-08";"S0";"29128.28572066"
"1985-08";"T1";"0.84219202"
"1985-08";"S1";"0.94214646"
"1985-08";"T2";"9258"
"1985-08";"S2";"12657.06060372"
"1985-08";"RS";
"1985-08";"E";"3091694"
"1985-09";"K";"1063"
"1985-09";"T0";"25460"
"1985-09";"S0";"28690.99187408"
"1985-09";"T1";"0.82349676"
"1985-09";"S1";"0.92800231"
"1985-09";"T2";"9563"
"1985-09";"S2";"12840.1654371"
"1985-09";"RS";
"1985-09";"E";"3091694"
"1985-10";"K";"1316"
"1985-10";"T0";"25705"
"1985-10";"S0";"28293.45029081"
"1985-10";"T1";"0.83142122"
"1985-10";"S1";"0.91514394"
"1985-10";"T2";"9432"
"1985-10";"S2";"12986.01913605"
"1985-10";"RS";
"1985-10";"E";"3091694"
"1985-11";"K";"2043"
"1985-11";"T0";"27946"
"1985-11";"S0";"27960.8146768"
"1985-11";"T1";"0.90390576"
"1985-11";"S1";"0.90438493"
"1985-11";"T2";"9110"
"1985-11";"S2";"13139.0597298"
"1985-11";"RS";
"1985-11";"E";"3091694"
"1985-12";"K";"1453"
"1985-12";"T0";"30044"
"1985-12";"S0";"27692.58809751"
"1985-12";"T1";"0.97176499"
"1985-12";"S1";"0.89570922"
"1985-12";"T2";"8314"
"1985-12";"S2";"13322.98513178"
"1985-12";"RS";
"1985-12";"E";"3091694"
"1986-01";"K";"1951"
"1986-01";"T0";"31690"
"1986-01";"S0";"27403.07649371"
"1986-01";"T1";"1.02500442"
"1986-01";"S1";"0.88634504"
"1986-01";"T2";"9099"
"1986-01";"S2";"13580.26933948"
"1986-01";"RS";
"1986-01";"E";"3091694"
"1986-02";"K";"2934"
"1986-02";"T0";"30445"
"1986-02";"S0";"27070.81407464"
"1986-02";"T1";"0.98473523"
"1986-02";"S1";"0.8755981"
"1986-02";"T2";"10049"
"1986-02";"S2";"13932.14030704"
"1986-02";"RS";
"1986-02";"E";"3091694"
"1986-03";"K";"1546"
"1986-03";"T0";"28323"
"1986-03";"S0";"26689.84096912"
"1986-03";"T1";"0.91609972"
"1986-03";"S1";"0.86327563"
"1986-03";"T2";"10621"
"1986-03";"S2";"14349.53307595"
"1986-03";"RS";
"1986-03";"E";"3091694"
"1986-04";"K";"1285"
"1986-04";"T0";"26839"
"1986-04";"S0";"26275.3145491"
"1986-04";"T1";"0.86810014"
"1986-04";"S1";"0.84986789"
"1986-04";"T2";"11302"
"1986-04";"S2";"14764.60268007"
"1986-04";"RS";
"1986-04";"E";"3091694"
"1986-05";"K";"1303"
"1986-05";"T0";"25254"
"1986-05";"S0";"25851.97748809"
"1986-05";"T1";"0.81683375"
"1986-05";"S1";"0.83617517"
"1986-05";"T2";"11756"
"1986-05";"S2";"15124.13196949"
"1986-05";"RS";
"1986-05";"E";"3091694"
"1986-06";"K";"1281"
"1986-06";"T0";"23305"
"1986-06";"S0";"25465.79677505"
"1986-06";"T1";"0.75379387"
"1986-06";"S1";"0.82368426"
"1986-06";"T2";"12397"
"1986-06";"S2";"15418.50501752"
"1986-06";"RS";
"1986-06";"E";"3091694"
"1986-07";"K";"698"
"1986-07";"T0";"22939"
"1986-07";"S0";"25195.42077403"
"1986-07";"T1";"0.7419557"
